Print,Друк
Print Documents,Друкувати документи
Print Format,Формат друку
Print Format Builder,Конструктор формату друку
Print Format Builder Beta,Конструктор формату друку (бета)
Print Format Error,Помилка формату друку
Print Format Field Template,Шаблон поля формату друку
Print Format For,Формат друку для
Print Format Help,Довідка формату друку
Print Format Type,Тип формату друку
Print Format not found,Формат друку не знайдено
Print Format {0} is disabled,Формат друку {0} вимкнено
Print Heading,Заголовок друку
Print Hide,Сховати при друці
Print Hide If No Value,"Сховати при друці, якщо немає значення"
Print Job,Завдання друку
Print Language,Мова друку
Print Now,Друкувати зараз
Print Offset,Зміщення друку
Print Queue,Черга друку
Print Sent to the printer!,Завдання друку надіслано на принтер!
Print Server,Сервер друку
Print Settings,Налаштування друку
Print Settings...,Налаштування друку ...
Print Style,Стиль друку
Print Style Name,Назва стилю друку
Print Style Preview,Попередній перегляд стилю друку
Print UOM after Quantity,Друк UOM після кількості
Print Width,Ширина друку
"Print Width of the field, if the field is a column in a table","Ширина друку поля, якщо поле є стовпцем у таблиці"
Print document,Надрукувати документ
Print taxes with zero amount,Надрукувати податки з нульовою сумою
Print with letterhead,Друкувати з бланком
Printer,Принтер
Printer Mapping,Зіставлення принтерів
Printer Model,Модель принтера
Printer Name,Назва принтера
Printer Settings,Налаштування принтера
Printer mapping not set.,Зіставлення принтерів не встановлено.
"Printer resolution in dots per inch (e.g. 200, 300, 600)","Роздільна здатність принтера в точках на дюйм (напр. 200, 300, 600)"
Printing,Друк
Printing failed,Друк не вдався
Priority,Пріоритет
Private,Приватний
Private Files (MB),Приватні файли (МБ)
Private Files Backup:,Резервна копія приватних файлів:
Private Key,Приватний ключ
Private and public Notes.,Приватні та державні Примітки.
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Порада: Додайте <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> для надсилання посилання на документ
Proceed,Продовжити
Proceed Anyway,Все одно продовжити
Processing,Обробка
Processing...,Обробка...
Producer Document Name,Назва документа виробника
Producer URL,URL-адреса виробника
Prof,Проф
Profile,Профіль
Profile Picture,Фото профілю
Profile updated successfully.,Профіль успішно оновлено.
Progress,Прогрес
Project,Проект
Property,Властивість
Property Depends On,Властивість залежить від
Property Setter,Встановлювач властивостей
Property Setter overrides a standard DocType or Field property,Встановлювач властивостей замінює стандартну властивість DocType або поля
Property Type,Тип властивості
Protect Attached Files,Захистити вкладені файли
Protected File,Захищений файл
"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG","Вкажіть список дозволених розширень файлів для завантаження. Кожен рядок має містити один дозволений тип файлу. Якщо не вказано, дозволені всі розширення. Приклад: <br>CSV<br>JPG<br>PNG"
Provider,Постачальник
Provider Name,Назва постачальника
Public,Публічний
Public Files (MB),Публічні файли (МБ)
Public Files Backup:,Резервна копія публічних файлів:
Public Key,Відкритий ключ
Public Transport,Громадський транспорт
Publish,Опублікувати
Publishable Key,Ключ до опублікування
Published,Опубліковано
Published On,Опубліковано на
Published Web Forms,Опубліковані веб-форми
Published Web Pages,Опубліковані веб-сторінки
Published on,Опубліковано
Publishing Dates,Дати публікації
Pull,Витягніть
Pull Emails,Отримати листи
Pull Failed,Потягнути не вдалося
Pull Insert,Витягніть вставку
Pull Update,Потягніть оновлення
Pull from Google Calendar,Отримати з Google Календаря
Pull from Google Contacts,Отримати з Google Контактів
Pulled from Google Calendar,Отримано з Google Календаря
Pulled from Google Contacts,Отримано з Google Контактів
Pulling emails...,Отримання листів...
Punjab,Пенджаб
Purchase Manager,Менеджер закупівель
Purchase Master Manager,Головний менеджер закупівель
Purchase User,Користувач закупівель
Purple,Фіолетовий
Push,Натисніть
Push Delete,Натисніть Видалити
Push Failed,Натисніть не вдалося
Push Insert,Натисніть на вставку
Push Notification Settings,Налаштування push-сповіщень
Push Notifications,Push-сповіщення
Push Update,Натисніть оновлення
Push to Google Calendar,Надіслати до Google Календаря
Push to Google Contacts,Надіслати до Google Контактів
Put on Hold,Призупинити
Python,Python
Python Module,Модуль Python
Pyver,Pyver
QR Code,QR-код
QR Code for Login Verification,QR-код для підтвердження входу
QZ Tray Connection Active!,Підключення QZ-лотка активне!
QZ Tray Failed:,Помилка QZ Tray:
QZ Tray Failed: ,Помилка лотка QZ:
Quarter Day,день Квартал
Quarterly,Щоквартально
Query,Запит
Query / Script,Запит / Скрипт
Query Options,Параметри запиту
Query Parameters,Параметри запиту
Query Report,Звіт за запитом
Query analysis complete. Check suggested indexes.,Аналіз запиту завершено. Перевірте запропоновані індекси.
Query must be a SELECT,Запит повинен бути ВИБІР
Queue,Черга
Queue / Worker,Черга / працівник
Queue Overloaded,Черга перевантажена
Queue Status,Статус черги
Queue Type(s),Тип(и) черги
Queue in Background (BETA),Черга у фоновому режимі (БЕТА)
Queue should be one of {0},Черга має бути одним із: {0}
Queue(s),Черга(и)
Queued,В черзі
Queued At,Додано до черги о
Queued By,Додано до черги користувачем
Queued for Submission. You can track the progress over {0}.,Додано до черги для подання. Ви можете відстежувати прогрес через {0}.
Queued for backup. It may take a few minutes to an hour.,Queued для резервного копіювання. Це може зайняти кілька хвилин до години.
Queued for backup. You will receive an email with the download link,Додано до черги для резервного копіювання. Ви отримаєте лист із посиланням для завантаження
Queues,Черги
Queuing {0} for Submission,Додавання {0} до черги для подання
Quick Entry,Швидке введення
Quick Help for Setting Permissions,Швидка допомога з налаштування дозволів
Quick List Filter,Фільтр швидкого списку
Quick Lists,Швидкі списки
Quoting must be between 0 and 3,Значення лапок має бути від 0 до 3
RAW Information Log,Журнал необробленої інформації
RQ Job,Завдання RQ
RQ Worker,Виконавець RQ
Rajasthan,Раджастан
Random,Випадково
Range,Діапазон
Rank:,Ранг:
Rate Limiting,Обмеження частоти запитів
Rate limit for email link login,Ліміт частоти для входу за посиланням електронної пошти
Rating,Рейтинг
Rating: ,оцінка:
Raw Commands,Необроблені команди
Raw Email,Необроблений лист
Raw HTML can be used only with Email Templates having 'Use HTML' checked. Proceeding with plain text email.,Необроблений HTML можна використовувати лише з шаблонами електронних листів із позначкою «Використовувати HTML». Продовження з простим текстовим листом.
"Raw HTML emails are rendered as complete Jinja templates. Otherwise, emails are wrapped in the standard.html email template, which inserts brand_logo, header and footer.","Листи з необробленим HTML відображаються як повні шаблони Jinja. В іншому випадку листи обгортаються стандартним шаблоном standard.html, який вставляє brand_logo, заголовок і нижній колонтитул."
Raw Printing,Необроблений друк
Raw Printing Setting,Налаштування необробленого друку
Raw Printing Settings,Налаштування необробленого друку
Raw Printing Settings...,Налаштування сировини для друку ...
Razorpay Payment gateway settings,Налаштування шлюзу оплати Razorpay
Razorpay Settings,налаштування Razorpay
Razorpay Signature Verification Failed,Не вдалося підтвердити підпис Razorpay
Re-Run in Console,Повторно запустити в консолі
Re:,Відповідь:
Re: ,Re:
Re: {0},Відповідь: {0}
Read,Читати
Read Only,Тільки читання
Read Only Depends On,Тільки читання залежить від
Read Only Depends On (JS),Тільки читання залежить від (JS)
Read Only Mode,Режим тільки читання
Read Time,Час читання
Read by Recipient,Прочитано отримувачем
Read by Recipient On,Прочитано отримувачем
Read mode,Режим читання
Read the documentation to know more,"Прочитайте документацію, щоб дізнатися більше"
Read-Only queries are allowed,Дозволені запити тільки для читання
Readme,Readme
Ready,Готовий
Realtime (SocketIO),В реальному часі (SocketIO)
Reason,Причина
Rebuild,Перебудувати
Rebuild Tree,Перебудувати дерево
Rebuilding of tree is not supported for {},Перебудова дерева не підтримується для {}
Received,Отримано
Received an invalid token type.,Отримано недійсний тип токена.
Receiver By Document Field,Отримувач за полем документа
Receiver By Role,Отримувач за роллю
Receiver Parameter,Параметр отримувача
Recent Activity,Остання активність
Recent years are easy to guess.,Останні роки легко вгадати.
Recents,Нещодавні
Recipient,Отримувач
Recipient Account Field,Поле облікового запису отримувача
Recipient Unsubscribed,Отримувач відписався
Recipients,Отримувачі
Record does not exist,Запис не існує
Recorder,Рекордер
Recorder Query,Запит рекордера
Recorder Suggested Index,Запропонований індекс рекордера
Records for following doctypes will be filtered,Записи для наступних типів документів будуть відфільтровані
Recursive Fetch From,Рекурсивне отримання з
Red,Червоний
Redirect HTTP Status,Статус HTTP перенаправлення
Redirect To,перенаправити
Redirect To Path,Перенаправити до шляху
Redirect URI,URI перенаправлення
Redirect URI Bound To Auth Code,URI перенаправлення прив'язаний до коду авторизації
Redirect URIs,URI перенаправлення
Redirect URL,URL перенаправлення
Redirect to the selected app after login,Перенаправити до вибраного застосунку після входу
Redirect to this URL after successful confirmation.,Перенаправити на цю URL-адресу після успішного підтвердження.
Redirects,Перенаправлення
Redis cache server not running. Please contact Administrator / Tech support,"Сервер кешу Redis не запущено. Будь ласка, зверніться до адміністратора або технічної підтримки"
Redo,Повторити
Redo last action,Повторити останню дію
Ref DocType,Посилальний тип документа
Ref Report DocType,Доповідь DocType
Referance Doctype and Dashboard Name both can't be used at the same time.,Посилальний тип документа та назва панелі керування не можуть використовуватися одночасно.
Reference,Посилання
Reference Date,Дата посилання
Reference Datetime,Дата та час посилання
Reference Doc,Документ посилання
Reference DocName,Назва документа посилання
Reference DocType,Тип документа посилання
Reference DocType and Reference Name are required,Тип документа посилання та назва посилання обов'язкові
Reference Docname,Назва документа посилання
Reference Doctype,Тип документа посилання
Reference Document,Документ посилання
Reference Document Name,Назва документа посилання
Reference Document Type,Тип документа посилання
Reference Name,Назва посилання
Reference Owner,Власник посилання
Reference Report,Звіт посилання
Reference Type,Тип посилання
Reference document has been cancelled,Довідковий документ скасовано
Reference name,Назва посилання
Reference: {0} {1},Посилання: {0} {1}
Referrer,Реферер
Refresh,Оновити
Refresh All,Оновити все
Refresh Google Sheet,Оновити Google Таблицю
Refresh Print Preview,Оновити попередній перегляд друку
Refresh Token,Оновити токен
Refreshing,Оновлення
Refreshing...,Оновлення...
Region,Область
Register OAuth Client App,Реєстрація OAuth Client App
Registered but disabled,"Зареєстровано, але вимкнено"
Rejected,Відхилено
Relapsed,Рецидив
Relapses,Рецидиви
Relay Server URL missing,Відсутня URL-адреса сервера ретрансляції
Relay Settings,Налаштування ретрансляції
Release,Випуск
Release Notes,Примітки до випуску
Relink,Перепов'язати
Relink Communication,Перепов'язати комунікацію
Relinked,Перепов'язано
Reload,Перезавантажити
Reload File,Перезавантажити файл
Reload List,Перезавантажити список
Reload Report,Перезавантажити звіт
Remember Last Selected Value,Запам'ятати останнє вибране значення
Remind At,Нагадати о
Remind Me,Нагадати мені
Remind Me In,Нагадати мені через
Reminder,Нагадування
Reminder cannot be created in past.,Не можна створити нагадування в минулому.
Reminder set at {0},Нагадування встановлено на {0}
Remote,віддалений
Remote Document Type,Тип віддаленого документа
Remote Fieldname,Віддалений Fieldname
Remote ID,Віддалений ідентифікатор
Remote Objectname,Віддалений об&#39;єктменю
Remote Primary Key,Віддалений основний ключ
Remote Value Filters,Віддалені фільтри значень
Remove,Видалити
Remove Failed Jobs,Видалити невдалі завдання
Remove Field,Видалити поле
Remove Filter,Видалити фільтр
Remove Section,Видалити секцію
Remove Tag,Видалити тег
Remove all customizations?,Видалити всі налаштування?
Remove all fields in the column,Видалити всі поля у стовпці
Remove column,Видалити стовпець
Remove field,Видалити поле
Remove last column,Видалити останній стовпець
Remove page break,Видалити розрив сторінки
Remove section,Видалити секцію
Remove tab,Видалити вкладку
Removed,Видалено
Removed {0},Вилучені {0}
Rename,Перейменувати
Rename Fieldname,Перейменувати назву поля
Rename many items by uploading a .csv file.,"Перейменувати безліч предметів, завантаживши файл .csv."
Rename {0},Перейменувати {0}
"Renamed files and replaced code in controllers, please check!","Файли перейменовано та код замінено в контролерах, будь ласка, перевірте!"
Render labels to the left and values to the right in this section,"Відображати мітки ліворуч, а значення праворуч у цій секції"
Reopen,Відкрити знову
Repeat,Повторити
Repeat Header and Footer,Повторити верхній і нижній колонтитули
Repeat Header and Footer in PDF,Повторіть Колонтитули в PDF
Repeat On,Повторювати
Repeat Till,Повторювати до
Repeat on Day,Повторювати у день
Repeat on Days,Повторювати у дні
Repeat on Last Day of the Month,Повторювати в останній день місяця
Repeat this Event,Повторити цю подію
"Repeats like ""aaa"" are easy to guess","Повторення на кшталт ""aaa"" легко вгадати"
"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""","Повторення на кшталт ""abcabcabc"" лише трохи складніше вгадати, ніж ""abc"""
Repeats {0},Повторень: {0}
Replicate,Реплікувати
Replicating...,Реплікування...
Replication completed.,Реплікування завершено.
Replied,Відповіли
Reply,Відповісти
Reply All,Відповісти всім
Report,Звіт
Report Builder,Конструктор звітів
Report Column,Стовпець звіту
Report Description,Опис звіту
Report Document Error,Помилка документа звіту
Report End Time,Звіт про кінець часу
Report Filter,Фільтр звіту
Report Filters,Фільтри звіту
Report Hide,Приховати у звіті
Report Information,Інформація про звіт
Report Manager,Менеджер звітів
Report Name,Назва звіту
"Report Name, Report Field and Fucntion are required to create a number card","Для створення числової картки потрібні назва звіту, поле звіту та функція"
Report Ref DocType,DocType-посилання звіту
Report Reference Doctype,Довідковий DocType звіту
Report Start Time,Час початку звіту
Report Type,Тип звіту
Report View,Вигляд звіту
Report bug,Повідомити про помилку
Report cannot be set for Single types,Звіт не може бути встановлений на окремі типи
"Report has no data, please modify the filters or change the Report Name","Звіт не містить даних, будь ласка, змініть фільтри або назву звіту"
"Report has no numeric fields, please change the Report Name","Звіт не має числових полів, будь ласка, змініть назву звіту"
"Report initiated, click to view status","Звіт ініційовано, натисніть для перегляду статусу"
Report limit reached,Ліміт звіту досягнуто
Report of all document shares,Звіт про усі оприлюднені документи
Report timed out.,Час очікування звіту вичерпано.
Report updated successfully,Звіт успішно оновлено
Report was not saved (there were errors),Звіт не збережено (були помилки)
Report with more than 10 columns looks better in Landscape mode.,Звіт з більш ніж 10 стовпцями краще виглядає в альбомному режимі.
Report {0},Звіт {0}
Report {0} deleted,Звіт {0} видалено
Report {0} is disabled,Звіт {0} вимкнено
Report {0} saved,Звіт {0} збережено
Report:,Звіт:
Reports,Звіти
Reports & Masters,Звіти та довідники
Reports already in Queue,Звіти вже в черзі
Represents a User in the system.,Представляє користувача в системі.
Represents the states allowed in one document and role assigned to change the state.,"Представляє дозволені стани в одному документі та роль, призначену для зміни стану."
Request Body,Тіло запиту
Request Body consists of an invalid JSON structure,Тіло запиту складається з недійсної структури JSON
Request Data,Дані запиту
Request Description,Опис запиту
Request Headers,Заголовки запиту
Request ID,Ідентифікатор запиту
Request Limit,Ліміт запитів
Request Method,Метод запиту
Request Structure,Структура запиту
Request Timed Out,Час очікування запиту вичерпано
Request Timeout,Тайм-аут запиту
Request URL,URL запиту
Request for Account Deletion,Запит на видалення облікового запису
Requested Numbers,Запитані номери
Require Trusted Certificate,Вимагати довірений сертифікат
"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com","Потребує будь-якого дійсного шляху fdn. Наприклад: ou=groups,dc=example,dc=com"
"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com","Потребує будь-якого дійсного шляху fdn. Наприклад: ou=users,dc=example,dc=com"
Res: {0},Відповідь: {0}
Reset,Скинути
Reset All Customizations,Скинути всі налаштування
Reset Changes,Скинути зміни
Reset Chart,Скинути діаграму
Reset Dashboard Customizations,Скинути налаштування панелі
Reset Fields,Скинути поля
Reset LDAP Password,Скинути пароль LDAP
Reset Layout,Скинути макет
Reset OTP Secret,Скинути секрет OTP
Reset Password,Скинути пароль
Reset Password Key,Ключ скидання пароля
Reset Password Link Expiry Duration,Тривалість дії посилання для скидання пароля
Reset Password Template,Шаблон скидання пароля
Reset Permissions for {0}?,Скинути дозволи для {0}?
Reset To Default,Скинути до значення за замовчуванням
Reset sorting,Скинути сортування
Reset to default,Скинути до значення за замовчуванням
Reset to defaults,Скинути до значень за замовчуванням
Reset your password,Скинути ваш пароль
Resource,Ресурс
Resource Documentation,Документація ресурсу
Resource Name,Назва ресурсу
Resource Policy URI,URI політики ресурсу
Resource TOS URI,URI умов використання ресурсу
Response,Відповідь
Response Headers,Заголовки відповіді
Response Type,Тип відповіді
Rest of the day,Решта дня
Restore,Відновити
Restore Original Permissions,Відновити початкові дозволи
Restore or permanently delete a document.,Відновлення або повністю видалити документ.
Restore to default settings?,Відновити налаштування за замовчуванням?
Restored,Відновлено
Restoring Deleted Document,Відновлення видаленого документа
Restrict IP,Обмежити IP
Restrict Removal,Обмежити видалення
Restrict To Domain,Обмежити за доменом
Restrict to Domain,Обмежити за доменом
Restrict user for specific document,Обмежити користувача для певного документа
Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),"Обмежити користувача лише цією IP-адресою. Кілька IP-адрес можна додати, розділивши комами. Також приймаються часткові IP-адреси, наприклад (111.111.111)"
Restricted,Обмежений
Restrictions,Обмеження
Result,Результат
Resume Sending,Відновити надсилання
Resync,Перейміть
Retake,Повторювати
Retry,Повторити
Retry Sending,Повторити надсилання
Return to the Verification screen and enter the code displayed by your authentication app,"Поверніться до екрана перевірки та введіть код, відображений вашим додатком автентифікації"
Reverse Icon Color,Зворотний колір значка
Revert,Повернутись
Revert Of,Повернення
Reverted,Повернено
Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.,Повернення довжини до {0} для '{1}' у '{2}'. Встановлення довжини {3} призведе до усічення даних.
Review,Огляд
Review Level,Рівень огляду
Review Levels,Перегляньте рівні
Review Points,Огляньте бали
Review Points:,Бали огляду:
Reviews,Відгуки
Revocation URI,URI відкликання
Revoke,Відкликати
Revoked,Відкликано
Rich Text,Форматований текст
Right,Праворуч
Right Bottom,Праворуч знизу
Right Center,Праворуч по центру
Robots.txt,Robots.txt
Role,Роль
Role 'All' will be given to all system + website users.,Роль «All» буде надано всім системним користувачам і користувачам сайту.
Role 'Desk User' will be given to all system users.,Роль «Desk User» буде надано всім системним користувачам.
Role Name,Назва ролі
Role Permission for Page and Report,Дозвіл ролі для сторінки та звіту
Role Permissions,Дозволи ролі
Role Permissions Manager,Менеджер дозволів ролей
Role Profile,Профіль ролі
Role Profiles,Профілі ролей
Role Replication,Реплікація ролі
Role and Level,Роль і рівень
Role has been set as per the user type {0},Роль встановлено відповідно до типу користувача {0}
Roles,Ролі
Roles & Permissions,Ролі та дозволи
Roles Assigned,Призначені ролі
Roles HTML,HTML ролей
Roles Html,Html ролей
Roles can be set for users from their User page.,Ролі можна встановити для користувачів на їхній сторінці користувача.
Room,кімната
Room Type,Тип кімнати
Root {0} cannot be deleted,Кореневий елемент {0} не може бути видалений
Round Robin,Кругова черга
Rounding Method,Метод округлення
Route,Маршрут
Route History,Історія маршрутів
Route Options,Параметри маршруту
Route Redirects,Перенаправлення маршрутів
Route to Success Link,Маршрут до посилання на успіх
"Route: Example ""/desk""","Маршрут: Наприклад ""/desk"""
Row,Рядок
Row #,Рядок №
Row # {0}: Non-administrator users cannot add the role {1} to a custom DocType.,Рядок № {0}: Не-адміністратори не можуть додавати роль {1} до власного DocType.
Row #{0}:,Рядок #{0}:
Row #{0}: Invalid Local Fieldname,Рядок № {0}: недійсне місцеве ім’я поля
Row #{0}: Please set Mapping or Default Value for the field {1} since its a dependency field,"Рядок № {0}: встановіть значення поля відображення або значення за замовчуванням {1}, оскільки воно є полем залежності"
Row #{0}: Please set remote value filters for the field {1} to fetch the unique remote dependency document,"Рядок № {0}: встановіть фільтри віддалених значень для поля {1}, щоб отримати унікальний документ віддаленої залежності"
Row #{}: Fieldname is required,Рядок #{}: Назва поля є обов'язковою
Row Format,Формат рядка
Row Index,Індекс Ряди
Row Indexes,Індекси рядків
Row Name,Назва рядка
Row No,Рядок №
Row Number,Номер рядка
Row Status,Статус рядка
Row Values Changed,Значення рядка змінено
Row {0},Рядок {0}
Row {0}: Not allowed to disable Mandatory for standard fields,Рядок {0}: Заборонено вимикати обов'язковість для стандартних полів
Row {0}: Not allowed to enable Allow on Submit for standard fields,Рядок {0}: Заборонено вмикати «Дозволити при поданні» для стандартних полів
Rows Added,Рядки додано
Rows Removed,Рядки видалено
Rows Threshold for Grid Search,Поріг рядків для пошуку в таблиці
Rule,Правило
Rule Conditions,Умови правила
Rule Name,Назва правила
"Rule for this doctype, role, permlevel and if-owner combination already exists.","Правило для цього типу документа, ролі, рівня дозволу та комбінації if-owner вже існує."
Rules,Правила
Rules defining transition of state in the workflow.,"Правила, що визначають перехід станів у робочому процесі."
"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Правила переходу між станами: наступний стан, яка роль може змінювати стан тощо."
Rules with higher priority number will be applied first.,Правила з вищим пріоритетом застосовуватимуться першими.
Run,Біжи
Run Jobs only Daily if Inactive For (Days),"Запускати завдання лише щодня, якщо неактивно протягом (днів)"
Run scheduled jobs only if checked,Запускати заплановані завдання лише якщо позначено
Runtime in Minutes,Час виконання в хвилинах
Runtime in Seconds,Час виконання в секундах
S3 Backup Settings,Налаштування резервної копії S3
S3 Backup complete!,Резервне копіювання S3 завершено!
S3 Bucket Details,Деталі ковша S3
SMS,SMS
SMS Gateway URL,URL шлюзу SMS
SMS Log,Журнал SMS
SMS Parameter,Параметр SMS
SMS Settings,Налаштування SMS
SMS sent successfully,SMS успішно надіслано
SMS sent to following numbers: {0},SMS відправлено наступних номерів: {0}
SMS was not sent. Please contact Administrator.,SMS не було надіслано. Зверніться до адміністратора.
SMTP Server,SMTP-сервер
SMTP Server is required,Необхідно вказати SMTP-сервер
SMTP Settings for outgoing emails,Налаштування SMTP для вихідних листів
SQL,SQL
"SQL Conditions. Example: status=""Open""","Умови SQL. Приклад: status=""Open"""
SQL Explain,Пояснення SQL
SQL Output,Вивід SQL
SQL Queries,SQL-запити
SQL functions are not allowed as strings in SELECT: {0}. Use dict syntax like {{'COUNT': '*'}} instead.,"SQL-функції не дозволені як рядки в SELECT: {0}. Використовуйте синтаксис словника, наприклад {{'COUNT': '*'}}."
SSL/TLS Mode,Режим SSL/TLS
SWATCHES,КОЛЬОРОВІ ЗРАЗКИ
Sales Manager,Менеджер з продажу
Sales Master Manager,Старший менеджер з продажу
Sales User,Користувач продажів
Salesforce,Salesforce
Salutation,Звертання
Same Field is entered more than once,Те саме поле введено більше одного разу
Sample,Зразок
Saturday,Субота
Save,Зберегти
Save API Secret: ,Зберегти таємне API:
Save Anyway,Зберегти все одно
Save As,Зберегти як
Save Customizations,Зберегти налаштування
Save Filter,Зберегти фільтр
Save Report,Зберегти звіт
Save filters,Зберегти фільтри
Save on Completion,Зберегти після завершення
Save the document.,Зберегти документ.
Save the printer first,Спочатку збережіть принтер
Saved,Збережено
Saved Filters,Збережені фільтри
Saved Successfully,Збережено успішно
Saving,Збереження
Saving Changes...,Збереження змін...
Saving Customization...,Збереження налаштування...
Saving Sidebar,Збереження бічної панелі
Saving this will export this document as well as the steps linked here as json.,"Збереження призведе до експорту цього документа, а також пов'язаних кроків у форматі json."
Saving...,Збереження...
Scan QRCode,Сканувати QR-код
Scan the QR Code and enter the resulting code displayed.,Відскануйте QR-код і введіть отриманий код.
Schedule,Розклад
Schedule Script,Сценарій розкладу
Schedule Send,Розклад надсилання
Schedule Send At,Запланувати надсилання на
Schedule Sending,Графік надсилання
Scheduled,Заплановано
Scheduled Against,Заплановано для
Scheduled Job,Запланове завдання
Scheduled Job Log,Журнал запланованих завдань
Scheduled Job Type,Тип запланованого завдання
Scheduled Jobs Logs,Журнали запланованих завдань
Scheduled To Send,планується відправити
Scheduled execution for script {0} has updated,Заплановане виконання для скрипту {0} оновлено
Scheduled to send,Заплановано для надсилання
Scheduler,Планувальник
Scheduler Event,Подія планувальника
Scheduler Inactive,Планувальник неактивний
Scheduler Status,Статус планувальника
Scheduler can not be re-enabled when maintenance mode is active.,"Планувальник не може бути повторно увімкнений, коли активний режим обслуговування."
Scheduler is inactive. Cannot import data.,Планувальник неактивний. Неможливо імпортувати дані.
Scheduler: Active,Планувальник: активний
Scheduler: Inactive,Планувальник: неактивний
Scope,Область
Scopes,Області
Scopes Supported,Підтримувані області
Script,Скрипт
Script Manager,Менеджер скриптів
Script Report,Звіт скрипту
Script Type,Тип скрипту
Script or Query reports,Сценарій або Запит повідомляє
Script to attach to all web pages.,Скрипт для підключення до всіх веб-сторінок.
Scripting,Скриптинг
Scripting / Style,Скриптинг / Стиль
Scripts,Скрипти
Search,Пошук
Search Bar,Рядок пошуку
Search Fields,Поля пошуку
Search Help,Довідка пошуку
Search Priorities,Пріоритети пошуку
Search Results,Результати пошуку
Search Results for ,Результати пошуку для
Search Source Text,Текст пошуку джерела
Search by filename or extension,Пошук за назвою файлу або розширенням
Search field {0} is not valid,Поле пошуку {0} недійсне
Search fields,Поля пошуку
Search fieldtypes...,Пошук типів полів...
Search for '{0}',Пошук &#39;{0}&#39;
Search for anything,Шукати будь-що
Search for {0},Пошук {0}
Search in a document type,Пошук у типі документа
Search or Create a New Chat,Пошук або створення нового чату
Search or type a command,Пошук або введіть команду
Search or type a command ({0}),Пошук або введіть команду ({0})
Search properties...,Пошук властивостей...
Search results for,Результати пошуку для
Search...,Пошук...
Searching,Пошук
Searching ...,Пошук ...
Seconds,Секунди
Secret Key,секретний ключ
Section,Розділ
Section Break,Розрив розділу
Section Heading,Заголовок розділу
Section ID,Ідентифікатор розділу
Section Title,Назва розділу
Section must have at least one column,Розділ повинен мати хоча б один стовпець
Security,Безпека
Security Alert: Your account is being impersonated,Попередження безпеки: ваш обліковий запис підробляється
Security Settings,Параметри безпеки
See all Activity,Переглянути всю активність
See all past reports.,Переглянути всі минулі звіти.
See https://docs.aws.amazon.com/general/latest/gr/s3.html for details.,Детальніше див. На https://docs.aws.amazon.com/general/latest/gr/s3.html.
See on Website,Переглянути на сайті
See previous responses,Переглянути попередні відповіді
See the document at {0},Переглянути документ за адресою {0}
Seems API Key or API Secret is wrong !!!,"Здається, ключ API або API Секрет неправильно !!!"
Seems Publishable Key or Secret Key is wrong !!!,"Здається, до опублікування Key або Секретний ключ не так !!!"
"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","Здається, питання з razorpay конфігурації сервера. Не хвилюйтеся, у разі відмови суми буде отримати повернення на ваш рахунок."
Seems token you are using is invalid!,"Здається, токен, який ви використовуєте, недійсний!"
Seen,Переглянуто
Seen By,Переглянуто
Seen By Table,Таблиця переглядів
Select,Вибрати
Select All,Вибрати все
Select Attachments,Вибрати вкладення
Select Child Table,Вибрати дочірню таблицю
Select Column,Вибрати стовпець
Select Columns,Вибрати стовпці
Select Country,Вибрати країну
Select Currency,Вибрати валюту
Select Dashboard,Вибрати панель
Select Date Range,Вибрати діапазон дат
Select DocType,Вибрати тип документа
Select Doctype,Вибрати тип документа
Select Document Type,Вибрати тип документа
Select Document Type or Role to start.,Виберіть тип документа або роль для початку.
Select Document Types to set which User Permissions are used to limit access.,"Виберіть типи документів, щоб визначити, які дозволи користувача обмежують доступ."
Select Event Type,Виберіть Тип події
Select Field,Вибрати поле
Select Field...,Вибрати поле...
Select Fields,Вибрати поля
Select Fields (Up to {0}),Вибрати поля (не більше {0})
Select Fields To Insert,Вибрати поля для вставки
Select Fields To Update,Вибрати поля для оновлення
Select File Format,Виберіть формат файлу
Select File Type,Виберіть тип файлу
Select Filters,Вибрати фільтри
Select From Date,Виберіть Від дати
Select Google Calendar to which event should be synced.,"Виберіть Календар Google, з яким слід синхронізувати подію."
Select Google Contacts to which contact should be synced.,"Виберіть Контакти Google, з якими слід синхронізувати контакт."
Select Group By...,Вибрати групування...
Select Kanban,Вибрати канбан
Select Language,Вибрати мову
Select Language...,Оберіть мову...
Select Languages,Виберіть Мови
Select List View,Вибрати вигляд списку
Select Mandatory,Вибрати обов'язкове
Select Module,Вибрати модуль
Select Network Printer,Вибрати мережевий принтер
Select Page,Вибрати сторінку
Select Print Format,Вибрати формат друку
